Revenue Growth,EPS,Gross Margin,priceEarningsRatio,Class
0.1052,3.66,0.2632,11.4809,1
0.0312,1.93,0.4505,47.2487,1
0.038,0.77,0.1611,30.8442,0
-0.0444,1.3,0.6118,19.8462,1
0.0868,-0.3915,0.4557,0,0
1.0626,-0.12,0.2376,0,1
-0.0027,0.1,0.2131,134.9,0
0.0409,2.57,0.8287,29.1634,1
-0.0991,-0.26,0.6404,0,0
0.2732,-1.12,1,0,0
0.0547,2.74,0.2407,9.3248,0
-0.1533,-0.46,0.7597,0,0
-0.0035,1.24,0.3696,28.3432,0
0.3857,1.06,0.4373,19.6226,1
-0.0608,1.51,0.0865,20.9603,0
-0.0186,1.8,0.2722,13.7389,1
0.1541,-3.48,0.5722,0,1
-0.1107,3.19,0.1676,19.6176,0
0.0181,0.01,0.3728,1792,1
0.2719,0.9627,0.24,9.2241,1
0.0921,4.23,0.3053,31.331,0
0.0287,-0.45,0.2839,0,1
-0.074,-0.52,0.6621,0,0
-0.015,0.39,0.1686,35.641,0
0.0852,0.42,0.2138,55.5952,0
0.5889,-0.19,0.4267,0,0
-0.0053,1.35,0.3451,22.4074,0
0.0244,0.49,0.3146,39.4898,0
0.8052,-4.0551,0.2207,0,0
0.3698,10.35,0.351,20.4135,0
-0.0206,0.84,0.1724,6.381,0
0.1143,0.44,0.5617,15.0455,0
1.1281,-4.3736,0.6296,0,0
-0.0271,-1.72,-0.0394,0,0
-0.0136,1.61,0.0887,22.4224,0
0.1939,0.97,0.3683,13.5052,1
-0.0341,0.12,0.8323,36.0833,1
0.0678,1.1,0.2149,9.0455,0
-0.2152,-0.67,0.2141,0,0
0.0186,-0.65,0.5767,0,1
0.2033,0.84,0.5912,21.6071,1
-0.0402,-0.02,0.2582,0,0
0.048,1.21,0.3669,18.9917,0
-0.0996,-1.14,0.0688,0,1
0.6853,-0.1,0.6447,0,0
-0.085,-0.28,0.204,0,1
0.0063,-0.21,0.3815,0,0
-0.0152,4.34,0.0568,21.2558,1
0.3155,0.33,0.3937,15.1515,0
0.1953,-0.15,0.5021,0,0
0.2384,-1.42,0.3742,0,1
0.2872,0.33,0.1697,18.7273,0
-0.6959,-21.11,0.1658,0,0
0.1762,5.0332,0.1817,11.4996,0
-0.0231,0.08,0.1575,52.125,0
-0.083,-0.48,0.5058,0,1
0.3429,0.1442,0.2575,26.1442,1
-0.02,-0.66,0.7981,0,1
0.0026,-0.69,0.7338,0,0
0.0901,0.31,0.2761,17.7419,1
-0.3134,2.1,0.8044,7.5381,1
0.0479,0.28,0.3593,14.6429,0
0.1856,0.01,0.2863,576,0
2.0773,0.38,0.3494,8.0263,0
-0.112,-1.24,0.1828,0,1
-0.0818,-0.38,0.775,0,0
-0.0534,0.59,0.4585,18.4237,0
4.9075,-17.82,1,0,0
-0.0229,-0.12,0.317,0,0
0.1765,0.5444,0.2383,12.2704,1
0.0735,0.46,0.6177,17.9348,0
0.0876,0.1729,0.3441,44.7658,0
0.2357,1.05,0.3806,12.1619,1
0.0337,0.33,0.1361,18.9091,0
0.1051,0,0.4009,0,0
0.1061,1.25,0.2696,15.816,0
0.2495,4.11,0.1269,16.1849,0
0.1938,2.21,0.1136,16.9321,0
0.009,-0.2,0.0431,0,0
0.2004,1.28,0.2506,6.1719,0
0.0358,-0.04,1.7622,0,0
-0.0487,0.36,0.2134,12.4444,0
0.1209,0.06,0.0614,0,0
-0.2565,-0.19,0.078,0,0
-0.0358,-0.0634,0.0976,0,0
0.2317,0.9,0.2641,0,0
0.2505,1.18,0.2284,46.7542,0
-0.0955,-0.07,0.3222,0,0
0.1293,3.31,0.1138,11.0634,0
0.0959,1.72,0.3298,23.5174,0
0.068,-0.46,0.1738,0,1
0.069,0.4,0.1356,47.225,0
0.0382,1.68,0.3418,26.0774,0
0.3521,3.3464,0.3835,8.0475,0
-0.219,0.09,0.1873,39.5556,0
-0.0542,0.13,0.3997,171.5385,0
0,0.06,0,51.1667,0
0.2047,0.51,0.0826,41.9216,0
-0.1056,-0.07,0.2639,0,0
0.2265,3.38,0.1659,13.2722,0
0.0672,2.89,0.353,21.2803,0
0.2408,-0.01,0.173,0,0
0.1394,6.11,0.2461,17.473,0
0.1117,2.67,0.2161,12.809,0
0.2592,-0.3361,0.106,0,0
0.1092,1.08,0.1396,5.6667,0
0.1306,0.77,0.2815,45.8442,0
0.0623,0.0024,0.266,1108.3333,0
1.2173,1.79,0.3014,19.2123,0
0.1208,1.53,0.1051,28.1961,1
0.1816,12.23,0.1863,9.1766,0
0.0828,4.54,0.2554,29.0463,0
0.145,4.04,0.2822,12.8069,0
0.2241,2.7,0.2691,9.8889,0
0.1046,-0.21,0.4495,0,0
0.0362,7.74,0.3846,4.186,0
0.5315,3.64,0.1557,17.239,0
0.185,4.904,0.3259,11.1644,0
0.0601,9.56,0.2475,9.8609,0
0.0385,11.3,0.2451,19.9115,0
0.2196,0.68,0.298,35,0
0.0344,-0.31,0.1137,0,1
0.2093,4.48,0.1136,7.6071,0
-0.0634,-0.4085,0.2023,0,1
0.0695,0.15,0.3647,213.6,0
0.0488,1.05,0.5283,44.5048,0
0,-0.0707,0.297,0,0
0.0798,0.01,0.2752,6570,0
-0.07,2.8,0.3689,7.1786,0
0.2511,1.107,1,32.15,1
0.1257,0.09,0.1584,74,0
0.1269,3.94,0.244,14.566,0
-0.0927,-0.32,0.0633,0,0
0,-0.12,0,0,0
2.1683,8.62,0.4689,3.1021,1
0.1331,2.15,0.1382,18.0233,0
0,-0.14,0,0,0
0.1124,1.625,0.3534,37.8462,0
-0.0151,2.05,0.349,36.1366,0
0.1338,3.99,0.3826,20.8087,0
0.2369,0.94,0.5112,52.0213,0
0.088,0.86,0.2363,29.0116,0
0.0738,0.16,0.3939,443.0625,0
0.0327,1.26,0.2105,18.0873,0
0.1885,1.12,0.3368,28.5089,0
0.1215,-0.03,0.3329,0,0
0.2972,-2.39,0.2291,0,0
0.3297,1.3085,0.2843,19.7937,1
0.6318,-0.7404,0.0812,0,0
0.1475,0.49,0.3601,268.4286,0
0.1245,2.59,0.2458,35.6062,0
0.0264,0,0.2257,0,0
0.0592,4.14,0.2576,23.4638,0
0.0762,1.44,0.1796,18.5556,0
0.2467,1.09,0.2844,18.3761,0
1.3166,0.54,0.269,16.6667,0
0.0947,0.06,0.3424,84,0
0.3833,0.52,0.256,31.8846,0
0.052,5.2,0.4172,25.8654,1
0.0045,1.17,0.3067,27.3248,0
0.0335,6.22,0.4434,18.9711,0
0.5287,-0.99,0.051,0,0
0.1062,1.06,0.3852,75.0094,0
0.1009,1.18,0.2624,47.6102,0
0.1924,0.24,0.2308,60.5,1
-0.04,0.08,0.1892,32.5,0
0.0223,0.85,0.2188,36.3176,0
0.2752,0.42,0.4086,12.6905,0
0.0543,0.79,0.2066,20,0
-0.4309,-0.39,0.2685,0,1
0.2481,1.21,0.3271,30.2066,0
0.2639,18.6,0.4484,22.2419,0
-0.086,0.58,0.2524,15.4138,1
0.0114,-4.11,0.1948,0,0
0.2425,0.57,0.2918,16.1404,0
0.1408,1.1439,0.2435,15.0101,0
0,-0.08,0,0,0
0.1603,2.7227,0.3298,13.3654,0
-0.1612,-0.2,0.0668,0,0
0.1047,0.34,0.2456,64.7059,0
0.0543,1.56,0.0726,10.609,0
0.03,1.37,0.4368,39.5839,1
0.1989,1.25,0.2394,59.96,0
0.0906,3.73,0.4332,41.437,0
0.1776,10.05,0.2085,9.4955,0
0.1376,0.7,0.4151,28.2857,0
0.0542,3.68,0.3681,26.7228,0
0.1074,0.1,0.239,188.5,1
0.5841,10.05,0.219,10.8547,0
0.1436,1.6,0.2091,52.25,0
0.1887,1.72,0.3441,14.564,1
0.0911,13.76,0.2975,11.061,0
0.0884,1.9,0.2339,6.3895,0
-0.0209,1.97,0.2397,17.1066,1
-0.0215,1.23,0.3671,12.3577,0
2.5916,-0.2592,0.2791,0,0
0.0305,-1.98,0.2564,0,0
0.124,3.12,0.2779,16.2628,0
0.4052,0,0.364,0,0
0.1413,-2.18,0.0128,0,0
0.1471,2.42,0.3198,15.8843,0
0.0879,4.38,0.218,21.3813,0
0.1089,1.6612,0.2548,14.929,0
-0.0348,6.96,0.1273,1.4052,1
0.1146,0.8,0.3111,20.6875,0
-0.009,-0.93,0.2633,0,0
0.0921,0.73,0.3353,30.4795,0
-0.0709,1.19,0.1537,21.5882,0
0.0938,4.41,0.2419,17.0045,0
-0.0682,-0.87,0.0857,0,1
-0.0715,-0.64,0.0471,0,0
0.8533,0.64,0.3868,25.0781,1
0.1693,1.12,0.2886,41.0982,0
0.0514,0.18,0.1794,121.3333,0
0.255,1.09,0.1867,13.1193,0
0.0273,0.47,0.8009,15.2766,0
0.1066,7.17,0.1488,2.8368,0
0.2868,7.9839,0.1374,10.3145,0
0.5145,0.26,0.5395,12.3962,0
0.04,3.24,0.1982,23.4568,0
0.1587,-0.03,0.1602,0,0
0.3427,4.49,0.2688,0,0
0.4257,0.52,0.1814,8.3654,0
0.0299,5.18,0.2002,14.3147,0
0,-0.1414,0,0,1
0.0706,3,0.3383,23.6367,1
0.1756,0.57,0.1868,87.7193,0
-0.151,0.3,0.292,12.4667,0
0,-0.12,0,0,0
0,-0.1728,0,0,0
0.2381,4.81,0.1539,8.8565,0
0,-0.04,0,0,1
0,1.84,0.1378,19.2359,0
0,-0.05,0,0,0
0.0991,-0.71,0.2226,0,0
0.0503,2.67,0.223,40.9813,0
0.2673,3.06,0.3295,8.6242,0
0.2252,1.55,0.798,50.4323,1
0.17,0.65,0.1451,42.6923,1
0.023,5.54,0.2788,12.5542,0
0.1783,1.62,0.4306,33.6883,1
0.0876,0.0079,0.2775,169.6203,0
0.3128,1.3,0.286,58.2692,0
0.9001,-6.26,0.512,0,0
0.0419,1.4,0.2183,36.2857,0
0.1359,2.98,0.262,19.3188,0
0.0554,1.04,0.3045,35.5288,0
0.4565,0.03,0.2444,24,0
0.2327,5.06,0.3114,6.7589,0
0.0397,4.91,0.1565,16.9104,0
0.0602,1.55,0.2603,18.4194,0
0,0.1335,0,20.3745,0
0.2822,-0.09,0.3533,0,0
-0.0046,1.15,0.2064,41.5304,0
-0.0664,0.55,0.2243,39.9091,0
0.3236,0.07,0.3823,64,0
-0.0084,-1.54,0.2146,0,0
0.0489,-1.53,0.0225,0,1
0.0103,0.29,0.3086,14.0345,1
0.0727,16.08,0.2895,25.1014,1
0.0752,2.83,0.3178,28.8127,0
0.5785,-0.88,-5.0035,0,0
0.1542,0.74,0.1695,18.2432,0
0,-39,0,0,0
10.7017,-0.41,0.0084,0,0
0.2629,-7.28,0.9297,0,0
-0.9794,-0.26,-32.2202,0,0
0.06,0.15,0.2496,17.9333,0
0.2222,0.61,0.335,10.1803,0
-0.0025,5.91,0.1156,7.8173,0
0.1682,2.14,0.2028,22.5467,1
0.0325,0.36,0.2676,63.1944,0
0,-0.02,0,0,0
0.1568,0.9621,0.4639,5.5192,0
-0.1179,5.06,0.899,5.2964,1
0.5136,0.1178,0.3436,18.1664,0
-0.0466,0.18,0.3964,21.3889,0
-0.1112,-1.06,0.0438,0,1
0.0899,3.99,0.1759,20,0
-0.0004,3.73,0.5621,29.2091,1
0.0408,4.74,0.2043,19.1561,0
0.0309,0.16,0.3154,46.5625,1
0.4516,0.15,0.1396,89.6667,1
0.3118,0.3287,0.0814,57.4992,0
0.1615,-0.04,0.1437,0,0
0.4793,2.56,0.3086,27.8125,0
0,-0.03,0,0,0
0.0862,0.54,0.0737,26.0556,1
0.0983,1.53,0.3554,99.0654,1
0.0455,-0.04,0.6728,0,0
0.1253,0.86,0.3773,8.814,0
0.2015,0.38,0.3349,23.1579,1
0.2938,-1.06,0.4205,0,1
0.3557,0,0.3902,0,1
-0.0519,-0.83,0.1754,0,0
0.0174,0.3231,0.399,38.533,0
-0.2797,0.17,0.3486,8.5882,0
0.1311,0.27,0.1107,10.2593,0
0.0964,0.35,0.5022,20.3143,0
-1,-0.42,0,0,0
0.6835,0.27,1,5.7037,0
0,-0.0393,0,0,0
0.2174,0.45,0.2327,7.8,0
0.0152,0.0393,0.3373,36.8957,0
0,-0.3771,0,0,0
0.0353,-26.36,0.0613,0,0
0.1482,1.4,0.3388,11.3571,1
0.0337,7.92,0.2977,1.9394,0
0,-0.1814,0,0,0
0.0465,2.08,0.2282,12.4038,0
-0.0732,-0.02,0.4277,0,0
0.0261,0.02,0.0235,0,0
0.3547,-0.0707,0.1592,0,1
-0.0475,-0.39,-0.0025,0,1
-0.0463,0.15,0.3863,12.4,0
0.0119,-30.23,-0.386,0,0
0,-0.07,0,0,0
-0.0349,1.08,0.3,5.8241,0
-0.9088,-0.07,0.376,0,0
-0.0186,-0.11,0.3323,0,1
-0.0085,0.6,0.2323,11.625,0
0.1119,0.62,0.3511,25.4839,0
0.4147,2.4,0.0995,0.8417,0
-0.2984,0.58,0.1383,6.8448,0
0,0.0864,0.3065,29.5139,0
0,1.6,0.281,25.85,0
0,-43,0,0,0
0.2411,4.1,0.4191,17.0732,0
-0.7677,-19.44,0.0596,0,0
0.0994,0.5857,0.164,16.1004,1
0.4326,-0.03,0.2241,0,0
-0.8365,-1.12,0.1346,0,0
0,-0.2,0,0,1
0,-0.0401,0,0,1
-0.1396,-0.02,0.0269,0,1
0.3122,1.05,0.1137,21.0667,0
-0.0779,-0.09,0.2624,0,0
0.0399,4.87,0.2374,15.9343,0
0,-0.0236,0,0,0
-0.1855,-3.29,1,0,0
0.2212,0.56,0.2916,15.4464,0
-0.0053,3.57,0.7863,10.2073,1
0.0694,0.61,0.7067,100.5082,0
-0.8272,-0.18,1,0,0
-0.1409,3.54,0.8326,20.9322,0
0.1006,3.31,0.7504,29.7311,0
0.0079,0.88,0.6782,63.8864,1
0.0634,0.48,0.6672,290.0625,0
0.0789,0.08,0.7134,316,1
0.3135,0.27,0.547,217.7407,1
0.0074,3.8,0.2467,21.4474,0
0.1893,-2.38,0.5578,0,1
0.0304,2.92,0.6872,28.4555,1
0.0408,6.47,0.1544,11.3632,0
0.0883,10.95,0.2337,20.1973,1
0.1915,2.4,0.1199,21.3729,1
0.0494,8.92,0.337,22.7085,0
0.6591,-1.85,0.2323,0,0
0.158,3.77,0.9645,28.1592,0
0.0721,11.94,0.8672,27.9874,0
0.1847,0.8486,0.6574,43.5187,1
0.022,-16.26,0.4742,0,0
0.075,1.3,0.4017,33.1615,0
0.0662,-6.76,0.548,0,0
-0.8315,-0.73,1,0,0
0.9241,-0.98,1,0,0
0.3921,0,0.8678,0,1
0.1514,1.98,0.8721,62.6515,0
-0.9443,-3.35,1,0,0
-0.78,-0.62,1,0,0
-0.135,-9.12,0.3576,0,0
0.5577,-1.17,0.9834,0,0
-0.0062,2.71,0.8219,65.3137,1
-0.0446,-0.28,0.4547,0,0
0.0383,1.8,0.2327,24.6722,0
-0.0462,-3.07,0.1926,0,0
-0.0312,4.7,0.4914,41.7638,1
0.0798,2.7,0.5299,13.7111,0
0.061,14.7,0.1977,15.3741,1
0.0176,8.98,0.7267,13.8151,0
1.0306,-12.6,1,0,1
0.2772,-12.87,0.4098,0,1
0.2533,-0.58,0.6849,0,1
0.0777,-0.19,0.7311,0,1
0.0769,2.59,0.2728,21.6428,1
-0.1673,-22,0.826,0,0
-0.0225,-7,1,0,1
17.6281,0.13,0.974,35.7692,0
-0.1356,-0.55,0.358,0,0
0.0392,1.32,0.4233,50.8864,0
0.094,-13.19,0.864,0,0
0.0512,6.12,0.3723,14.6258,1
0.462,1.06,0.8895,144.2547,1
0.86,-0.62,0.9007,0,0
0.0643,2.12,0.5387,32.0896,1
-0.0471,21.85,0.5145,1.0325,0
-0.0233,1.185,0.8078,29.8565,1
0.0857,3.58,0.5561,25.8212,1
-0.4281,-0.62,0.6415,0,0
6.4486,-1.85,0.8311,0,0
0.3101,0.71,0.9046,4.0423,1
-0.9704,-1.81,-2.6514,0,0
0.0669,2.67,0.4757,27.6816,1
0.0659,7.86,1,14.7074,1
0.009,2.3,1,14.7,0
0.0141,3.28,0.6574,23.1336,1
0.8787,-52.6,1,0,0
0.5309,-1.23,0.186,0,0
0.9066,-5.42,1,0,0
0.1762,-0.67,0.8159,0,0
23.0555,-3.65,0.8509,0,1
-0.1332,-0.37,0.8428,0,0
0,-2.89,0,0,0
1.3634,0.52,0.9667,60.3846,0
0.0766,-2.46,0.4913,0,1
117.0632,-1.69,1,0,0
0.1447,5.64,0.4517,34.2163,1
6.2068,-2.36,0.9273,0,0
-0.7685,-2.77,1,0,1
0.0595,0.18,0.6508,174.2222,1
710.6795,-7.36,0.7886,0,0
-1,-0.39,0,0,1
0.0491,-0.52,0.6439,0,1
0.1463,-5.71,0.6745,0,1
0.0261,5.63,0.3625,17.5666,0
1.1584,0.46,0.9016,43.913,0
0.886,-0.7,1,0,0
0.0401,22.95,0.0568,6.4601,0
0.0429,1.67,0.0297,49.8802,0
0.1383,2.4863,0.8421,21.7834,0
0.1306,-0.35,0.8919,0,1
0.1591,2.77,0.7452,40.2816,1
0.3922,-0.25,0.7518,0,1
0.3793,0.15,1,328.3333,1
1.7043,-2.66,0.4829,0,0
0.0857,1.76,0.6655,40.7784,1
221.7916,-0.17,0.9791,0,1
2.9872,0.1,0.6855,28.5,1
-0.2469,-0.2,0.5139,0,0
0.0426,0,0.1299,0,1
0.0988,2.73,0.6573,57.8388,1
0.0371,-1.07,0.6933,0,0
0.1476,4.96,0.6635,45.1673,1
0.1595,6.01,0.7017,62.4376,1
0.2637,-0.46,0.5976,0,1
0.0694,4.06,0.0503,19.1921,0
0.0158,3.52,0.2976,20.608,0
0,-0.79,0,0,0
0.2082,11.27,0.9324,33.9485,0
0,-0.79,0,0,1
0,-1.7,0,0,1
-0.0113,16.94,0.191,14.8548,1
-0.0417,1.2,0.1258,16.1417,0
1.6766,-0.99,0.7023,0,1
0.3324,-0.26,0.192,0,1
0.124,2.42,0.5815,32.1777,1
0.3893,-1.53,0.9483,0,0
-0.4335,-281,0.3546,0,0
0.216,1.1645,0.4984,20.0945,0
0,-5,0,0,1
0.0791,-1.94,0.784,0,1
0,-6.98,0,0,0
0.079,11.99,0.2999,13.5363,0
0.1182,-9.07,0.0946,0,1
1.8756,-1.79,0.6631,0,1
0.0876,7.63,0.6385,31.4889,1
-0.0585,-0.66,1,0,0
-0.0361,-1.99,1,0,1
4.7558,-7.71,0.9569,0,0
0.9577,1.14,0.9777,15.9123,0
0.3518,-0.13,-0.0426,0,0
0.4699,-0.31,0.8459,0,0
0.1085,2.42,0.6606,35.5537,1
0.0959,0.5,0.4621,69.04,0
9.7751,-1.62,0.9922,0,0
0.0879,8.13,0.9319,16.9004,0
25.0844,-4.07,1,0,0
-0.365,-4.81,0.9816,0,0
-0.025,-0.51,0.4271,0,1
0.1328,0.67,0.6493,30.3433,1
0,-1.91,1,0,0
0.017,0.23,0.0611,91.3478,0
0.3765,-0.53,0.6011,0,1
0.2098,-0.98,0.7282,0,0
0.1831,4.0216,0.6689,10.7718,1
0,-0.79,1,0,0
2.0135,-0.61,1,0,0
0,-5.89,0,0,1
-0.1234,-1.07,0.6322,0,0
0.1091,3,0.5573,52.6033,1
0,-10.6,0,0,0
27.5158,-0.86,0.9524,0,1
0.1533,-0.88,0.8878,0,1
0.149,3.39,0.546,75.1416,1
0.4496,-0.24,0.5622,0,1
0.6263,1.25,1,11.544,1
0.1675,-0.02,0.4756,0,0
6.7792,0.0157,1.7712,485.3503,1
0.0596,2.04,0.3207,48.7745,0
197.3649,-0.47,1,0,1
0,-1.52,0,0,0
0,-3.57,0,0,0
0,-0.8,0,0,0
0.3644,2.89,0.7581,77.7232,0
0,-0.33,0,0,0
15.9797,-1.18,0.7601,0,0
0.0671,1.6,0.7385,38.3,0
0.2708,-1.29,1,0,0
-0.1266,-0.6,0.3295,0,1
-0.0386,-0.36,0.3686,0,0
-0.7989,-7.48,1,0,0
0.2572,-48.3,0.56,0,0
-0.0633,0.84,0.4002,106.7738,0
0.2471,1.39,0.2941,65.3165,1
0.8778,-10.86,1,0,0
0.1754,-0.52,0.5252,0,1
18.1958,-0.51,-0.5311,0,0
0.4236,5.86,0.3505,17.0239,1
0.1707,-0.31,0.2051,89,0
0.8995,-1.23,1,0,0
0.267,-1.2,1,0,0
-0.9328,-1.13,-0.4668,0,0
4.2485,-14.38,0.9895,0,1
-0.6871,-9.79,-0.0537,0,0
0.2054,0.56,0.4482,77.7679,1
0,-0.07,1,0,0
0,-7.85,0.7987,0,0
0.0888,-0.78,0.9349,0,0
0.0099,2.36,0.4253,42.3983,1
0.4057,1.13,0.9497,35.7965,0
15.6429,-2.47,0.9089,0,0
0,-3.66,1,0,1
0.0304,-0.87,0.3708,0,1
0.1531,1.69,0.9059,5.2071,0
0.9261,-0.57,1,0,0
-0.1973,-2.3,1,0,0
0.1048,2.6,0.3773,42.5577,1
0.0978,3.31,0.4893,6.3444,0
-0.0889,-5.2,0.9748,0,0
0.1937,-1.08,1,0,0
0.1671,1.29,0.3928,53.845,1
-0.1494,-1,-0.1049,0,0
1.8523,-0.39,0.774,0,0
-0.2849,-1.66,1,0,0
-1,-0.62,0,0,0
0.0206,1.756,0.7381,19.8747,1
0,-2.78,0,0,1
-0.031,-4.06,1,0,0
0.3513,1.21,0.8414,103.4711,1
0.0333,2.04,0.4813,37.5,1
0.2492,3.44,0.7584,16.9215,0
0,-7.1669,0,0,0
0.2766,-0.65,1,0,0
0.0864,14.62,0.5782,42.8249,0
-0.0443,-0.78,0.9324,0,1
0.0857,2.4,0.6611,33.8667,0
-0.1515,-0.44,0.1868,0,1
0.0552,5.2,0.4158,22.0154,1
2.5059,-0.03,0.8651,0,0
0,-1.41,0,0,1
3.6814,-0.97,0.054,0,1
0.3032,0.52,0.5923,37.0962,0
1.1357,-0.7,0.6859,0,1
0.315,-1.79,0.9499,0,0
434.0345,-3.32,1,0,0
-0.061,-7.97,0.6697,0,0
0,-2.61,0,0,0
1.7236,-2.65,0.265,0,1
0.123,0.88,0.3154,39.8864,0
0.2832,2.16,0.5684,20.9722,0
18.6391,-7.12,0.9996,0,0
0.0893,3.14,0.4309,16.4172,0
-0.7274,-1.74,1,0,1
0.2926,0.34,0.7345,87,1
-0.5767,-0.82,1,0,1
0.2873,-5.38,1,0,0
0,-4.16,0.9887,0,0
-0.0223,-1.24,0.3689,0,0
1.1604,-4.22,0.4672,0,1
0.0225,-0.05,0.434,0,0
0.0243,-0.5,0.7136,0,1
0.1258,1.37,0.3631,24.7007,0
-0.5293,-1.42,0.7565,0,0
0.8097,-2.97,-1.5065,0,0
0,-0.21,0,0,0
-0.0688,-0.53,1,0,0
0.0346,1,0.4005,37.14,1
0,-2.54,0,0,1
0,-2.76,0,0,0
0,-4.11,0,0,0
0.035,1.33,0.1443,13.5714,0
9.4221,-2.81,1,0,0
0,-2.88,0,0,1
-0.0773,-2.34,0.2786,0,0
0.0745,2.88,1,0.4861,1
-0.0159,0.25,0.7651,103.36,0
0.1806,2.83,0.364,21.7739,1
3.3346,-0.4,1,0,0
0,-31.86,0,0,0
0,-0.84,0,0,0
0.0791,9.5,0.9387,15.9937,0
0,-2.09,0,0,0
0.0648,0.9,0.4022,59.7667,1
-0.9918,-4.48,1,0,0
0,-0.18,0,0,1
0.1276,1.12,0.7634,38.5446,1
-0.3829,-0.25,0.514,0,0
-0.4022,-7.63,1,0,0
1.3504,-2.02,0.9765,0,1
0,-0.4,0,0,0
0.0437,-1.5,0.2568,0,0
0.1977,0.84,0.6335,55.7976,0
43.2766,-0.61,1,0,0
0.1569,-1.17,0.9793,0,0
-0.0017,-3.97,0.9702,0,0
0.0754,-0.51,0.0646,0,0
0.2115,-1.03,0.8287,0,0
0,-3.11,0.7895,0,0
0,-3.08,1,0,1
0.0439,-0.11,0.4962,0,1
0.1946,8.4,0.133,24.1131,1
-0.363,-2.34,1,0,0
0.5726,-23.58,-0.8437,0,0
-0.4006,-1.52,1,0,0
6.1764,-1.56,1,0,0
-0.1375,-2.94,1,0,0
0.4296,-1.25,0.697,0,0
-0.0626,-6.15,0.6779,0,1
2.0116,-34.65,1,0,0
0.0733,2.085,0.3384,25.1031,0
-0.0709,1.1125,0.5565,36.0899,0
0.3068,-0.56,0.561,0,1
-0.2377,0.14,0.5336,107.7143,1
3.7612,-1.16,1,0,0
0,-5.8,0.9398,0,0
0.2071,4.72,0.0464,20.5297,0
1.0194,-0.9,0.4324,0,0
1.268,-2.98,1,0,0
0,-2.44,0.2828,0,0
0.0864,3.47,0.2892,15.7752,0
825.9598,4.2,1,6.4833,0
0.5375,-1.3,0.7187,0,1
0.2,-3.02,0.5121,0,1
-0.6596,-4.65,-0.0925,0,0
-0.2566,-2.12,1,0,0
0.0239,0.51,0.6191,28.2353,1
-0.562,-1.24,0.9855,0,0
0.1163,-0.215,0.2711,0,0
0.5902,-0.32,0.6358,0,1
0.1322,-4.86,0.7693,0,0
0.046,-4.95,0.9043,0,0
0.5849,-1.88,1,0,0
0.0659,-1.21,0.3809,0,1
-0.2873,-2.64,1,0,0
0.2948,0.6,0.962,231.05,0
0.0445,4.12,0.5498,58.5971,0
-0.1267,-4.01,1,0,0
0.3008,-8.3,0.4366,0,0
-0.3273,-1.593,1,0,0
0,-3.4,0,0,0
0,0.37,0.9755,19.4595,0
-0.2285,-3.92,1,0,0
-0.1794,-0.249,1,0,0
0.1117,1.62,0.2897,22.6235,0
0.1282,2.04,0.6653,57.598,1
0,-4,0,0,1
-1,-1.13,0,0,0
-0.4778,-2.94,1,0,1
-0.3365,-2.33,1,0,0
2.4072,3.5,0.3296,61.7429,1
2.565,-3.85,1,0,1
4.5045,-6,1,0,0
-0.5146,-2.68,1,0,1
0.1314,0.91,0.7009,34.1978,0
0,-4.05,0,0,0
0.4695,-3,0.6509,0,1
0.1586,1.71,0.4767,43.3918,0
0.0625,1.19,0.272,30.1261,1
0.2125,0.164,0.2934,17.0732,1
0.3575,1.63,1,15.6748,1
0.7624,-3.34,0.6122,0,0
0.0563,2.12,0.3116,21.3679,1
5.7982,-5.69,1,0,0
0.351,0.74,0.5253,50.0811,1
0.1475,1.98,0.6654,24.2273,1
0,-7.09,0,0,0
0.468,0.33,0.6582,14.3939,0
-1,-2.41,0,0,1
0,-0.84,1,0,0
0,-1.36,0.8,0,0
1.6647,-0.78,1,0,0
-1,-1.21,0,0,0
-1,-5.41,0,0,0
0,-109.28,1,0,0
0,-1.76,0,0,1
1.8227,-1.3685,1,0,1
0.0992,-0.05,0.7094,0,1
1.1349,-1.91,-0.2814,0,0
-1,-0.98,0,0,0
0.1648,0.93,1,51.1505,1
-0.2594,-0.02,0.506,0,0
0.3286,-1.84,0.7226,0,1
0.2992,-0.88,0.3361,0,1
0.0766,-30.3,0.3795,0,0
0,-2.72,0,0,0
0.7279,-2.9,1,0,0
0.2298,1.02,0.486,116.8333,1
0.2675,0.14,0.6506,645.3571,1
0.3749,-0.09,0.5531,0,0
-1,-15.84,0,0,0
0.0684,3.14,0.0718,19.1688,0
-0.0672,-1.02,1,0,1
0.1436,-1.94,-1.5778,0,0
-0.0587,0.08,0.3768,239.625,1
0.0431,1.99,0.5412,25.4322,1
-0.8744,-2.59,1,0,0
0.0636,2.98,0.5124,9.3121,0
0.0517,0.11,0.6781,173.6364,1
-0.3846,-6.75,1,0,0
0.0757,0.2307,0.8123,28.8687,0
0,-114.4615,0,0,0
-0.0057,1.42,0.4504,56.162,1
0.1613,1.76,0.2189,41.733,1
9.593,-1.86,1,0,1
-0.2119,-1.51,1,0,0
-0.0751,11.05,0.7633,10.5538,0
-0.3602,-107.4,0.1695,0,0
0,-5.19,0,0,0
0.0364,-0.14,0.4244,0,1
0,-1.4,0,0,0
0,-29.03,1,0,0
0.8059,2.11,1,5.1896,0
0,-2.31,0,0,0
0,-4.95,0,0,0
0,-8.04,0,0,0
