Revenue Growth,EPS,Gross Margin,Profit Margin,Free Cash Flow margin,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,returnOnAssets,returnOnEquity,currentRatio,quickRatio,Graham Number,ROE,Gross Profit Growth,Net Income Growth,EPS Growth,Free Cash Flow growth,10Y Revenue Growth (per Share),5Y Revenue Growth (per Share),3Y Revenue Growth (per Share),10Y Operating CF Growth (per Share),5Y Operating CF Growth (per Share),3Y Operating CF Growth (per Share),10Y Net Income Growth (per Share),5Y Net Income Growth (per Share),3Y Net Income Growth (per Share),R&D Expense Growth,Class
0.1504,2.45,0.3464,0.085,0.051,4.0712,1.2279,14.5388,24.073,10.4852,10.25584061,14.2071417,1.201082003,0.1349,0.1676,1.744,1.079988179,28.3626,0.1676,0.2717,3.0738,3.0164,0.4653,-0.0148,-0.0228,-0.0452,-0.0068,-0.01,-0.0843,0.0117,-0.0082,0,0,1
-0.8604,-1.92,0.6669,-9.604,-5.802,2.7851,13.8469,0,0,-2.6256,,,12.02095031,-1.4301,-0.9717,2.914,3.52899174,0,-0.9717,-0.9044,-23.2887,-15.7692,-0.1163,0,0.4552,0.1709,0,0,0,0,0,0,0.3859,1
0.3782,4.39,0.3356,0.194,0.0367,1.7987,3.0695,15.9636,83.5811,13.686,13.19622177,15.25163818,2.959688584,0.0863,0.1101,2.958,2.362390235,63.0351,0.1101,0.5027,4.7646,4.6583,4.4613,0.0246,-0.0644,-0.08,-0.0096,-0.1139,-0.2715,0.0001,-0.0854,0.0436,0.508,1
-0.0182,1.6,0.035,0.012,0.0017,1.8056,0.2363,20.125,140.3956,27.9317,27.5229014,19.85128421,0.232864672,0.0853,0.0759,1.532,0.905112803,27.5856,0.0759,0.0832,0.1748,0.1679,-0.9224,0.0083,-0.041,0.0295,-0.1458,-0.2496,-0.4182,-0.0882,-0.1717,-0.1747,0,0
0.2684,2.62,1,0.227,0.2782,17.2927,1.7845,7.9084,6.4137,6.1355,5.944795205,7.613151248,1.729001311,0.3851,0.1082,2.772,2.669824272,37.8972,0.1082,0.2684,-0.2009,-0.3401,0.5049,,,,,,,,,,0,1
0.0851,17.08,0.6263,0.07,-0.0151,5.3499,1.0171,14.5855,0,14.2423,14.071379,14.38530741,1.004883506,0.1435,0.2355,1.386,1.220110107,167.1036,0.2355,0.0702,0.5255,0.5196,-4.3172,0.0718,0.1187,0.1356,0.0458,0.0341,-0.0257,0.1678,0.1483,0.666,0,0
0.063,7.65,0.2442,0.106,0.1,0,1.0086,9.5569,10.0872,6.6354,6.58518275,9.408274984,1.000978917,0.1518,0.1861,1.818,0.923284711,84.4542,0.1861,0.0491,-0.2197,-0.1998,0.0069,0.0589,0.036,0.0374,0.0937,0.0551,0.0027,0.1245,0.0038,0.1056,0.0352,1
0.0251,-0.27,0.3894,-0.155,-0.1371,3.6233,1.7016,0,0,-15.4395,,,1.71172435,-0.8791,-0.0854,1.102,0.833723523,0,-0.0854,0.1149,0.4986,0.5091,-0.0338,0.4268,0.4527,0.204,0,0,0,0,0,0,-0.0067,0
0.426,1.92,0.3477,0.059,-0.207,0,1.9037,30.8281,0,7.6407,7.305057286,30.86425478,1.820090647,0.0158,-0.8954,2.431,2.1836969,0,-0.8954,0.3646,2.1985,2.1429,0.2225,0.7115,0.9279,2.0084,0,0,0,0,0,0,-0.3,1
0.0119,1.89,0.4095,0.152,0.1132,0,1.3514,9.0265,12.1842,9.198,9.282776428,8.949341801,1.363878474,,-2.7498,0.895361005,0.877781653,0,-2.7498,0.0543,2.5292,2.5882,-0.0111,0.0551,0.0444,0.0497,0.0057,-0.0145,-0.0454,0.0412,0.0562,0.0488,0,1
0.0536,3.04,0.4297,0.146,0.1272,10.1085,3.1478,21.6513,24.8395,16.7106,16.67878683,21.52631601,3.141793583,0.213,0.2084,2.087,1.284908322,31.775,0.2084,0.0696,1.265,1.303,0.1762,0.0053,0.0375,0.0444,-0.0025,-0.078,0.065,-0.0058,-0.0387,0.1964,0.0685,1
-0.3281,0.37,0.3226,0.033,0.0702,5.0456,0.9812,29.7297,13.9597,9.6593,9.647015882,29.54446542,0.97993079,0.0612,0.0477,2.685,1.0482112,8.0546,0.0477,-0.4784,-0.8426,-0.8384,-0.531,0.0433,0.0448,0.0317,0.2256,-0.0541,-0.1876,0.051,-0.2098,-0.2601,0.1097,0
0.0573,0.55,0.8605,0.059,0.2255,0,2.2265,39.0909,10.1244,9.014,9.243995647,38.95583499,2.283303656,0.4581,0.0239,1.39,1.213837955,17.135,0.0239,0.0161,-0.8271,-0.8243,-0.025,,,0.0416,,,-0.0431,,,-0.3698,-0.0026,0
0.0579,-0.55,0.5742,-0.078,0.1928,0,2.095,0,11.0369,9.6716,11.34657869,,2.457869297,-0.503,-0.0931,1.215,1.04613015,0,-0.0931,0.0852,-0.0592,-0.0577,0.2478,0.0546,0.0355,0.0496,0.0502,0.039,-0.0027,0,0,0,0.1474,1
0.148,7.33,0.3392,0.183,0.11,8.862,2.1904,11.9959,19.9971,12.501,12.35113015,11.80219103,2.164185016,0.4852,0.2368,1.406,0.727664399,71.7482,0.2368,0.1344,0.5241,0.5464,-0.0734,0.0299,0.0796,0.0978,0.1308,0.0743,0.1369,0.0769,0.1914,0.0704,0.1129,1
0.0703,7.46,0.2277,0.111,0.0776,5.2646,2.5395,23.0389,32.8371,15.2852,15.25606996,22.88900638,2.534664358,0.0819,0.095,1.736,0.722170956,115.0995,0.095,-0.0055,-0.3411,-0.3398,0.3313,0.0281,0.0764,0.0838,0.0298,0.1087,0.0884,0.0578,0.2324,0.1999,0,1
0.0764,13.82,0.3875,0.07,0.0729,15.2162,1.4172,20.4313,19.3648,15.0451,14.84036069,20.05915761,1.397937907,0.2295,0.4071,2.37,1.281145903,103.3872,0.4071,0.061,0.3345,0.3724,-0.0024,0.0838,0.0804,0.0933,0.1053,0.0581,0.0582,0.0843,0.0397,0.057,0,1
0.2478,1.11,0.0222,0.005,0.0094,1.4643,0.1441,29.4324,14.7897,4.6743,4.403287976,28.75487917,0.135719477,0.0261,0.0479,1.516,0.616303584,23.6049,0.0479,-0.3727,-0.6912,-0.7063,3854.3182,,-0.1673,0.1658,,-0.041,0.0458,,-0.0176,-0.1248,0,0
-0.0096,-15.26,0.8612,-0.326,0.3431,0,2.8555,0,8.3152,7.9931,7.902223081,,2.823094898,-2.0108,-0.0783,1.131,0.833708689,0,-0.0783,-0.0128,-0.1678,-0.1569,-0.0556,0.0663,0.207,0.1074,0.1524,0.1444,0.1015,0,0,0,0.0791,1
0.0064,2.92,0.2271,0.046,0.0068,1.1483,0.3073,6.9897,46.0683,5.1919,5.197052948,6.723870763,0.307625234,0.0843,0.1456,1.239,0.592135536,36.9546,0.1456,-0.0495,0.9397,1.1007,-0.6209,-0.0212,-0.0384,0.0222,0,0.0027,-0.1558,0,0.0316,0.2881,0,0
0.063,3.39,0.752,0.203,0.3078,13.7106,7.0708,35.0206,23.0699,21.5217,21.61096927,35.05825503,7.100147573,0.263,0.227,2.41,2.294660779,33.8992,0.227,0.0919,0.0786,0.0627,0.0893,0.0366,0.0642,0.0482,0.177,0.3936,0.1699,0,0.6069,0.0637,0.0954,1
-0.0266,-0.78,0.3147,-0.095,-0.0465,11.36,0.5538,0,0,-14.988,,,0.515056817,-0.4931,-0.514,1.583,1.090915162,0,-0.514,-0.0601,0.4038,0.4091,0.1227,,-0.0752,-0.1189,,0,0,,0,0,-0.2703,0
-0.208,-57,-0.122,-0.683,-0.2705,0,0.0619,0,0,-0.2334,,,0.004672726,10.1471,2.5349,0.772,0.627637506,169.8788,2.5349,-6.3532,-0.9095,0.2954,-0.4079,,-0.2336,-0.3664,,0,0,,0,0,-0.5035,0
0.1636,13.2,0.2413,0.09,0.0679,4.0387,0.9027,10.1242,13.2946,9.0233,8.89465731,9.87925973,0.889802494,0.2843,0.2914,1.538,0.844454887,116.5843,0.2914,0.1249,1.1431,1.2037,-0.1033,0.0759,0.099,0.1123,0.1169,0.0584,0.084,0.1353,0.11,0.1918,0.1963,1
0.1433,1.5778,0.4934,0.0911,0.2701,,1.4032,15.2934,5.1946,3.8688,2.886379992,11.27481741,1.389311452,0.04,0.081,0.4696,0.372322554,,0.081,0.2021,0.0193,-0.0154,1.0889,0.0379,0.081,0.1403,0.0387,0.097,0.1614,-0.0655,0.0528,0,0,1
0.0702,10.9,0.3755,0.081,0.0683,0,0.9176,11.4174,13.5574,6.335,6.353485529,11.34299331,0.920280131,0.1691,-0.7651,1.349,0.963271238,0,-0.7651,0.0794,0.7089,0.781,0.3223,0.0721,0.1184,0.1195,0.1528,0.1868,0.1942,0.2124,0.2555,0.2849,0,1
0.0992,0.4943,0.6093,0.0632,-0.336,,6.8853,109.5691,0,13.5171,15.41058404,124.2949426,6.885262579,0.0174,0.0491,1.446,0.597606875,,0.0491,0.0967,-0.2373,-0.2514,-3.7291,,0.1588,0.1004,,0.228,0.1076,,0.391,-0.1513,0,1
0.2246,8.24,0.8656,0.688,0.3855,9.6324,13.8957,20.1104,35.87,33.3378,33.17262988,20.09576408,13.82686993,0.5932,0.4728,3.43,3.193747701,56.7992,0.4728,0.1918,6.9583,6.7736,0.5758,0.2538,0.1733,0.4097,0,0,0,0,0,0,0.0693,1
0.009,-0.44,0.6439,-0.047,-0.6443,2.0207,4.2053,0,0,9.9052,9.670871595,,4.105833702,,-0.0037,0.978150018,0.433703987,0,-0.0037,0.0311,-17.4789,-45,-1.1188,,,0.0256,,,0.0908,,,0,0,1
0.0724,0.79,0.2272,0.036,0.0222,,0.4228,11.6582,19.0572,,4.82863376,11.54712605,0.415146119,,0.2118,1.610294118,1.268957583,,0.2118,0.101,2.9265,2.95,0.0185,,-0.0276,0.0445,,0.1069,-0.0305,,0.0933,0.6128,0.1087,1
0.1892,3.75,0.7136,0.46,-0.1332,0.6778,1.3437,3.0453,0,2.6248,2.624801829,2.919037667,1.343657042,0.1151,0.184,0.959,0.536735026,42.3604,0.184,0.3698,1.092,1.259,-15.5555,-0.0876,-0.067,0.2491,-0.0039,0.1263,0.3271,0.0682,0.1021,0,-0.7497,0
0.1138,1.38,0.6269,0.135,0.2661,0,5.2471,38.6739,19.7311,16.3138,16.32348042,38.81454545,5.250206525,-0.8456,0.0676,0.474,0.393440503,25.1092,0.0676,0.1165,0.3008,0.3269,0.5212,,,0.1855,,,0.0786,,,0.1806,0,1
0.3017,3.7048,0.3645,0.0151,0.2584,,4.7969,16.1574,18.8239,5.8365,17.17239487,34.70860392,4.863848242,0.0249,0.1193,0.6194,4.073526366,,0.1193,0.2043,-0.3695,-0.4164,0.1801,,0.5388,0.3592,,0.3798,0.3201,,0.3578,0.2617,0.4597,0
0.0898,3.25,0.384,0.122,-0.0646,2.924,2.4396,20.0123,0,11.553,11.39857564,19.68519669,2.406998624,0.0434,0.0899,0.557,0.310830216,51.4452,0.0899,0.0035,0.0456,0.045,-0.5501,-0.0332,0.0283,0.0202,0.0293,0.0128,0.0755,0.0686,0.0548,0.0555,0,1
,-0.65,0.303229338,-0.082101806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0.0812,2.31,0.114,0.036,0.0092,0,0.6715,18.6234,72.5221,10.124,9.994130251,18.43218665,0.662926258,0.3174,0.1874,1.165,0.805353393,25.312,0.1874,0.1139,0.5187,0.5098,-0.7182,,-0.0144,0.0213,,0.0434,0.0807,,0.4641,0.3251,0,1
-0.0063,-2.16,0.0677,-0.111,-0.0291,1.1969,0.6244,0,0,32.6044,32.59227172,,0.624149167,-0.1238,-0.1507,2.516,1.461661758,0,-0.1507,-0.336,-2.276,-2.2781,-2.2727,0.0075,-0.086,-0.1459,-0.1651,-0.4034,-0.5983,0,0,0,0,1
0.3598,-0.15,0.7613,-0.01,0.2249,37.1462,12.2371,0,53.9789,39.3599,39.04070256,,12.13787572,-0.0393,-0.024,1.165,1.029891587,0,-0.024,0.4001,0.7715,0.7794,0.1913,,0.3615,0.3146,,0.4984,0.3074,,0,0,0.4026,1
0.1204,4.04,0.1891,0.074,0.0542,0,1.1238,15.2401,20.8181,9.9644,9.944317176,15.1727726,1.121534351,0.2504,0.3085,1.293,0.827016784,34.6038,0.3085,0.044,-0.2125,-0.2032,0.0156,,0.0243,0.1275,,0.018,0.0103,,0.0069,-0.0741,0,1
0.2899,1.73,1,0.455,0.4462,2.0953,4.2845,9.4451,9.6025,9.3499,9.224463019,9.280226859,4.227006471,,0.1278,0.065548968,0.054956334,22.9981,0.1278,0.2899,1.2238,0.9222,1.1637,0.1318,0.1585,0.1053,0.1509,0.15,0.0612,0.2985,0.2771,0.2079,0,1
0.5423,1.1317,0.6444,0.0469,0.4149,,0.1817,3.7908,0.4283,2.0727,0.410273538,0.548771059,0.177730291,0.0381,0.2302,0.4178,2.344418277,,0.2302,0.2186,0.102,-0.5629,0.0968,,,1.0547,,,0,,,0,0.2467,1
0.086,9.58,0.697,0.233,0.1727,2.6511,3.5544,15.6096,20.5795,10.9304,10.82766937,15.13274422,3.521024269,0.0878,0.1735,0.719,0.527595523,110.2647,0.1735,0.0569,-0.5067,-0.4893,0.1426,0.0387,0.0294,0.0612,0.0644,0.0655,0.1199,0.0776,0.0962,0.2338,0,1
2.8781,4.02,0.9795,0.571,0.5921,3.4713,4.7676,8.1766,7.8895,7.9215,7.761965097,8.182365521,4.671620341,0.4851,0.3967,17.532,16.81133387,29.9393,0.3967,3.2174,8.0462,7.4839,8.8434,0.2184,0.4046,0.5925,0,0,0,0,0,0,0.4882,0
0.0917,11.87,0.0962,0.049,0.0432,1.9383,0.3478,7.2578,8.2188,5.2457,5.255837391,7.113933255,0.348481019,0.2128,0.227,1.478,1.02876329,119.4373,0.227,0.5573,0.0958,0.199,1.717,,-0.0318,0.0924,,0.1035,0.1516,,0.1435,0.1511,0,1
0.0436,1.91,0.8253,0.117,0.1367,6.1843,3.2198,27.4555,23.6022,11.8833,11.90474403,27.47299056,3.225597585,0.2033,0.1278,2.409,2.034824294,25.4123,0.1278,0.0328,-0.2733,-0.271,0.0923,0.1207,0.1393,0.0803,0.1755,0.1682,0.1328,0.1254,0.1049,0.0669,0.1299,1
0.0906,1.78,0.6487,0.11,0.222,6.4797,3.6647,34.3146,16.9593,9.8657,10.13502263,34.25047494,3.764787196,0.1335,0.0935,2.094,1.959177639,28.0082,0.0935,0.0916,0.3394,0.3692,0.5603,0.1315,0.1287,0.0962,0.1139,0.1375,0.1066,0.075,0.016,-0.0034,0.1067,1
-0.0041,0.8061,1,0.099,0.559,,1.3239,13.4723,2.3682,2.1277,2.128362888,13.41793994,1.298179276,,0.0461,0.777151009,0.472729949,,0.0461,-0.0041,3.0485,2.917,2.2109,-0.0057,-0.1472,-0.1852,-0.2733,-0.2027,-0.1953,0,-0.1347,0,0,1
0.0353,4.56,0.3699,0.138,0.0307,1.9279,2.587,18.6842,84.2035,7.6101,7.490386376,18.39154582,2.54627889,0.0392,0.0978,0.561,0.246672456,69.0984,0.0978,-0.0586,0.0462,0.0435,1.5774,0.0029,0.0094,0.015,0.0288,0.006,0.0414,0.066,0.043,0.0499,0,1
0.1171,0.08,0.5456,0.022,-0.2781,1.1473,5.4864,248.125,0,14.3256,14.15467816,53.7151688,5.420958537,,0.0206,1.543747435,0.91099306,5.6457,0.0206,0.0929,2.0604,2,0.3401,,0.2657,0.0686,,0.6064,0.1155,,0,0,0,1
0.1004,1.26,0.879,0.162,0.2541,29.708,5.7378,34.5079,21.9085,20.2853,19.68039229,34.42026774,5.566704608,0.6989,0.2684,1.341,1.179651952,11.5505,0.2684,0.1018,0.6941,0.68,0.3159,0.067,0.0824,0.0974,0.231,0.1079,0.1894,0,0.164,0.1296,0.1002,1
0.1544,0.95,0.2828,0.05,0.0634,0,0.8097,16.5053,12.8817,7.1422,7.200380759,16.43313648,0.816281735,0.091,0.2127,2.295,1.305363329,9.7933,0.2127,0.0954,0.4038,0.3971,1.9842,-0.0946,0.0693,0.1571,0,0.5912,0.5451,0,0.0278,0.0888,0,0
0.0988,0.98,0.5468,0.064,0.1854,18.6793,4.2029,66.1122,22.8294,19.0001,19.04687608,65.51884272,4.213258913,0.0903,0.0692,3.286,2.581554227,17.7956,0.0692,0.1154,-0.538,-0.5377,0.2777,-0.0038,0.0604,0.0808,0.0498,0.0005,0.3011,-0.0641,-0.1448,-0.065,0.1357,1
0.1684,2.07,0.414,0.18,-0.0438,0,0.9624,4.657,0,24.8081,24.80807405,4.630353977,0.962446588,1.986,0.2345,1.077,0.814885989,20.3345,0.2345,0.145,2.3114,2.8991,-1.6268,0.0802,0.0542,0.1094,0.152,-0.0305,-0.2972,0.2112,0,0,0.3269,1
0.2939,1.22,0.1563,0.049,0.0475,1.2965,1.1744,23.9426,24.687,7.9867,7.948557412,23.84228987,1.168825033,0.0348,0.0452,1.706,0.67890647,27.2024,0.0452,0.7779,5.3843,4.9355,2.9454,0.0118,0.0124,0.0014,-0.0441,-0.0367,-0.1363,-0.1262,-0.2274,-0.2407,0,0
-0.0163,1.52,0.1579,0.027,0.0217,1.5673,0.5765,21.2697,26.5361,6.3657,6.321027454,20.98890456,0.572443288,0.0451,0.0653,1.916,1.195374725,28.2935,0.0653,-0.1961,-0.1972,-0.1694,4.1185,0.0138,0.0125,0.0187,0,0.0401,-0.022,0,-0.021,-0.2614,0,0
-0.1613,-0.5203,0.1268,0,-0.1105,,0.0001,0,0,1.2769,0.000573388,,0.000120416,0.0001,-0.0128,0.0008,0.552479421,,-0.0128,-0.4493,-1.0887,-1.1101,-4.096,0.0289,-0.0208,-0.05,0.0004,0.0735,0.1666,0,0,0,-0.0361,0
0.1148,1.93,0.479,0.065,0.0917,1.7384,0.7793,11.8601,8.3818,6.3629,6.273138341,11.84757342,0.768322513,0.1364,0.1479,2.908,1.799367695,23.9119,0.1479,0.1468,0.68,0.6783,17.3832,0.1106,0.1951,0.131,0,0.4093,0.3392,0.1702,0.3974,0.0839,0,1
0.0254,1.47,0.3284,0.197,0.1857,1.6507,2.2394,11.3401,12.0567,9.5155,9.415345422,11.26030271,2.215776439,,0.145,5.508532423,5.505119454,18.2763,0.145,0.0366,0.9273,0.9342,0.001,-0.0271,0.0173,0.015,-0.0108,0.0539,0.0431,0.0684,0.2843,0.2542,0,1
0.0175,0.92,0.6395,0.254,0.1832,2.2685,4.587,18.0652,24.9434,13.8628,13.64943514,17.78904985,4.516415374,,0.1162,26.34316658,25.87402574,12.8089,0.1162,-0.0726,0.5678,0.4839,0.0314,,-0.0011,0.0378,,-0.1306,-0.0471,,-0.0346,0.332,0,1
0.1878,3.56,0.233,0.1,0.1365,1.5455,0.7165,7.3006,5.2996,5.0351,5.063465319,7.182547228,0.720503532,,0.2121,6.251457726,0.826311953,37.1953,0.2121,0.2741,1.2853,1.4552,1.2039,0.0382,0.1937,0.289,0.006,0.1732,0,0,-0.1203,0.3752,0,1
0.1071,5.07,0.1185,0.068,0.0117,,0.2773,4.0769,23.5466,4.9951,4.941690539,4.027060303,0.27271492,0.1153,0.1223,1.385,0.289319974,,0.1223,0.1544,0.1272,0.1317,-0.4891,-0.1148,-0.1097,-0.0311,-0.1845,-0.106,0.1405,-0.1305,0,0,0,0
-0.0301,0.72,1,0.299,0.4014,0.9835,4.4717,14.4444,10.7728,11.0033,10.44527438,14.20926707,4.244897472,,0.0674,0.015030999,0.010370382,13.3097,0.0674,-0.0301,0.5983,0.6364,-0.0355,0.1984,0.098,0.0919,0.2721,0.0919,-0.156,0.2827,0.1239,0.0929,0,1
-0.0946,0,0.3188,0.005,0.1266,,0.6973,0,5.8324,5.5002,5.494921972,147.8122442,0.738467856,0.0455,0.0093,1.182,1.429103476,,0.0093,-0.1659,-0.8878,0,3.9724,,,0.0386,,,0.6005,,,-0.602,0,0
0.0363,0.32,0.655,0.076,0.3218,1.7174,5.4512,71.875,16.7493,12.4616,12.19084877,70.09571565,5.332759037,,0.024,1.990800225,0.856595964,9.8199,0.024,0.0536,0.3031,0.28,2.823,-0.0245,0.0155,-0.0172,-0.0057,0.0186,0.0519,-0.0516,-0.1036,-0.3729,0,1
0.2572,-7.1,0.4518,-0.532,-0.0098,0.5814,0.7274,0,0,2.4102,2.373597435,,0.71634284,-0.1967,-0.4302,0.798,0.76737223,0,-0.4302,0.0211,-6.2424,-6.2985,0.9185,0.0428,0.0386,0.1156,-0.03,-0.0278,-0.0106,0,0,0,-0.3642,0
0.0021,2.23,0.3156,0.036,0.0693,2.3673,0.7107,20.4619,10.7683,6.8027,6.901405756,19.75648901,0.721002683,0.1014,0.1127,4.141,1.378246753,32.4542,0.1127,-0.0683,-0.5723,-0.5495,-0.0675,0.0568,0.0839,0.0718,0.1331,0.1836,0.0891,0.2259,-0.0319,-0.1483,0,0
0.0779,0.43,0.6266,0.02,0.2607,40.3183,3.0509,156.7442,11.7065,12.2179,11.95481272,152.3208034,2.985168643,0.0278,0.051,1.969,1.823279524,9.1158,0.051,0.1026,-0.7588,-0.7543,0.9026,0.0893,0.0474,0.0446,0.0675,0.0754,0.1118,-0.0686,-0.209,-0.3749,0.0051,1
-0.4238,4.73,0.9361,0.52,0.4611,0.6171,4.0369,8.093,8.7553,8.7553,8.682481673,7.699244785,4.003299933,,0.0795,0.633911883,0.463818425,81.2525,0.0795,-0.3057,-0.2863,-0.2182,0.067,0.0454,0.0142,-0.1532,-0.0071,0.2667,0,0.206,0.0212,-0.1294,0,1
0.2138,1.07,0.6284,0.405,-0.2399,1.9937,9.7909,24.2056,0,19.1584,18.84621231,23.79084501,9.631317762,,0.0824,,,17.685,0.0824,0.15,-0.7652,-0.7664,-1.1986,-0.1092,-0.0249,0.0491,-0.1106,0.0003,0.0653,0.0388,0.1265,-0.1557,0,1
0.0109,3.05,0.3598,0.034,0.0392,1.3871,0.253,7.1934,6.3131,3.6345,3.391493664,6.862598318,0.236096747,0.1144,0.1471,1.834,0.334387965,37.992,0.1471,-0.0291,-0.3799,-0.3384,-0.2774,0.1279,0.1279,0.1169,0.1028,0.03,-0.0074,0.0368,-0.0796,-0.159,0,1
-0.0855,0.3111,0.1414,0.0593,0.2933,,2.1477,36.4834,7.3235,,6.7297975,27.00917797,2.14769387,0.0302,0.0333,1.7615,1.733956329,,0.0333,-0.3608,1.7653,1.7616,0.1951,-0.008,0.0168,-0.0949,0.0196,0.0981,0.1313,-0.0982,-0.0792,0.3549,-0.4161,0
0.015,5.45,0.177,0.092,0.0868,0,1.784,19.9193,20.5625,15.712,15.60237654,19.28411196,1.771596565,-1.0744,0.8571,0.42,0.380456735,28.28,0.8571,-0.0365,0.3071,0.401,-0.0936,0.0513,0.0735,0.026,0.1417,0.1267,0.0545,0.1835,0.2175,0.1872,0,1
0.0729,0.87,0.3385,0.044,0.0751,0,1.1905,26.9195,15.8512,11.2693,11.2693185,26.99521442,1.190525747,0.0807,0.1719,2.219,1.496444359,9.9406,0.1719,-0.0043,4.6431,4.8,-0.1501,,0.0241,0.0382,,0.0472,0.0584,,0,0.3034,0.1194,1
0.0878,-0.21,0.5577,-0.055,0.0268,14.2965,2.6671,0,99.7307,35.3875,35.51018182,,2.676341213,-0.0629,-0.0661,2.088,1.819595083,0,-0.0661,0.0196,-1.3034,-1.3,-0.5781,-0.0545,-0.1158,0.0088,-0.105,-0.1832,-0.0634,0,0,0,-0.022,1
0.0695,1.58,0.3725,0.078,0.0858,4.7744,1.6004,19.1519,17.4116,17.1424,15.93854066,19.05377396,1.487974578,0.2377,0.1603,3.129,2.374174971,18.7877,0.1603,0.0663,0.0949,0.1049,-0.0086,0.1518,0.0834,0.0844,0.1543,0.0333,0.0716,0.1802,0.0302,0.0741,0,1
0.2223,0,0.644,0.001,-0.6774,3.6443,6.8134,0,0,18.0942,16.91166337,4358.981233,6.368124519,,0.0005,0.8125,0.813315217,0,0.0005,0.2108,1.0144,1,0.1098,,-0.0709,0.0383,,-0.035,0.0628,,0,0,0,1
0.2164,1.44,0.7662,0.062,0.2814,0,3.4662,56.6458,12.4728,10.329,10.37880436,56.3854424,3.482948173,-0.7552,0.025,0.625,0.465122397,43.4777,0.025,0.1728,-0.2527,-0.269,0.3562,0.0586,0.2776,0.2854,0.1171,0.4462,0.3118,0,0,0.3477,0.0809,1
-0.0229,-1.4,0.4705,-0.149,-0.2045,,4.2903,0,0,15.609,15.42972872,,4.264752482,-0.047,-0.0718,2.967,1.09142092,,-0.0718,-0.1299,-2.3568,-2.3333,-3.2047,,0.0002,0.0066,,-0.0118,-0.0316,,0,0,-0.0267,1
-0.288,0.76,0.7189,0.435,0.7425,,6.9101,15.9737,9.3067,,9.148062391,15.90181709,6.910124381,0.1843,0.1617,6.192,6.131386861,,0.1617,0.0859,1.3358,1.3304,5.7397,-0.1659,-0.3919,-0.3478,-0.0729,-0.2129,-0.0492,-0.1052,0,0,-0.219,0
0.0147,8.55,0.4297,0.121,0.1675,2.0599,1.8194,15.1088,10.8626,10.8626,10.80369967,14.94302731,1.809587499,,0.0787,0.379233741,0.185764782,144.9278,0.0787,0.0722,0.0262,0.0351,0.217,0.0568,0.0462,0.0663,-0.0033,0.0011,-0.0008,0.0913,-0.049,-0.0055,0,1
0.0553,9.64,0.3025,0.065,0.3439,0.6928,0.5347,8.4595,1.5547,1.5547,1.522308392,8.095063574,0.52354726,,0.0838,0.644327898,0.406954627,159.7899,0.0838,-0.0463,-0.4819,-0.47,0.6095,0.083,0.1114,0.0623,0.0739,0.2342,0.191,0,0,-0.0775,0,1
0.4271,0.24,0.2961,0.035,-1.1497,1.437,1.6028,45.375,0,-19.5013,,44.97389841,1.577498924,0.0068,0.0281,1.24,0.996354023,6.7542,0.0281,1.4469,-0.7876,-0.7983,-0.0004,,0.0428,0.0768,,0,0,,0,0,0.2497,1
-0.0019,-42.94,0.4575,-1.122,0.1675,0,0.4132,0,2.488,1.9968,2.01322314,,0.416656301,-2.4613,-1.2493,1.512,1.030200276,0,-1.2493,-0.1124,-2.6899,-2.9652,-0.005,,0.0522,0.1489,,0.2746,-0.0047,,0,0,0.3041,0
1.4089,0.1481,0.3314,0.06,0.3616,,3.3896,57.056,9.4039,,7.835712538,42.20500502,3.400125141,0.0251,0.0405,0.48,0.481201467,,0.0405,1.6874,3.0988,3.0948,1.513,,0,0,,0,0,,0,0,0,1
0.0607,4.63,0.5131,0.082,0.0241,1.5623,0.4598,5.7041,19.4233,2.5658,2.592569148,5.653268235,0.464628548,0.1238,0.246,0.701,0.608917509,44.9253,0.246,-0.0327,-0.2946,-0.2568,8.2513,0.085,0.0638,0.0953,0.1381,0.1669,0.0467,0.2291,0.3601,0.1108,0,1
0.1016,1.3,1,0.289,0.3189,1.4845,3.4631,11.1,10.8603,9.2404,9.0511689,11.39468881,3.392173641,,0.0716,0.032668445,0.02333997,22.5047,0.0716,0.1016,0.4051,0.3265,-0.1265,0.0472,0.0222,0.011,0.0921,0.0552,0.1385,0.1209,0.1115,0.1395,0,1
0.1856,2.07,1,0.316,0.4957,1.5124,3.255,10.3671,6.6038,6.2954,6.293099144,10.30258555,3.253808379,,0.1132,0.039099626,0.030198831,29.1515,0.1132,0.1856,1.4524,1.25,0.3703,-0.0451,0.1299,0.0958,-0.1245,0.0078,0.2508,0,-0.1493,0.2377,0,1
0.0604,-1.97,0.5849,0.061,0.3772,0,1.3453,0,3.5668,2.6977,2.697675485,22.17911028,1.345262018,0.094,0.1549,0.402,0.312125828,0,0.1549,0.0529,1.2611,0.3112,0.0117,0.0251,-0.0592,-0.0717,0.0451,0.0623,0.0589,0,0,0,0,1
